Listing Number	Street Number	Street Number Modifier	Street Direction	Street Name	Street Suffix	Street Post Direction	Unit	City	State	Agent Only Remarks	Taxes Annual	APN	Appliances That Stay	Architecture Desc	Area	Basement	Bathrooms	Bedrooms	Builder	Building Condition	Building Information	Bus Line Nearby	BBC Comments	Commission	Contingent Date	County	Current Price	Directions	CDOM	DOM	Entry Date	Energy Source	Exterior	Financing	Finished Sqft	Fireplaces Total	Floor Covering	Foundation	Heating Cooling Type	Inactive Date	Interior Features	Matrix Modified DT	Last Price Change Date	Leased Equipment	Legal Description	Listing Agent ID	Listing Agent Full Name	Listing Agent Cellular	Co Listing Agent ID	Co Listing Agent Full Name	Co Listing Agent Cellular	Co Listing Office ID	Co Listing Office Name	Co Listing Office Phone	Co Selling Office Name	Co Selling Office Phone	Listing Date	Listing Office ID	Listing Office Name	Listing Office Phone	Listing Price	Lot Details	Lot Dimensions	Lot Measurement	Lot Number	Lot SqFt	Lot Topography	Manu. Home Manufacturer	Manu. Home Model No.	Manu. Home Serial No.	Map Book	Map X Coordinate	Map Y Coordinate	Map Page	Marketing Remarks	New Construction State	Occupant Name	Occupant Type	Original Price	Owner Name	Owner Name 2	Owners City State	Parking Type	Pending Date	Phone to Show Number	Photographer Instructions	Picture Provided By	Photo Count	Pool Type	Possession	Potential Terms	Power Company	Preliminary Title Ordered	Property Sub Type	Publish to Internet	Roof	School District	Selling Date	Selling Agent ID	Selling Agent Full Name	Selling Agent Cellular	Selling Office ID	Selling Office Name	Selling Office Phone	Selling Price	Senior Exemption	Sewer Company	Sewer Type	Show Addressto Public	Show Map Link	Showing Information	Showing Instructions	Site Features	Square Footage Source	Square Footage	Contractual Date	Status	Style Code	Subdivision	Tax Year	Parking Covered Total	Total Useable Rooms	Square Footage Unfinished	View	Virtual Tour URL	Water Company	Water Heater Location	Water Heater Type	Water	Waterfront	Waterfront Footage	Year Built	Zip Code	Bank or REO	Third Party Approval Required	Status Change Date	Association Dues	Building Complex Or Project Name	Sale Type 
24007748	13010			159th	St	E		Puyallup	WA	A must see home, please use, Transnation Title & Escrow Puyallup to avoid counter. No shoes please.	$2179.00	6022870240	Dishwasher(s), Range/Oven	Contemporary	87 - Puyallup		2.5	4		Very Good	Built On Lot	False		2.5		Pierce	$196000.00	S Meridian,left on 152nd St E,Rt on 122nd Ave E, left into Sunrise,right at 130th Ave E,left at 131st Ave E,right 159th St E.	42	42	1/20/2004 12:00:00 AM	Electric	Wood Products	Conventional	1646	1	Hardwood, Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Vaulted Ceilings, Walk-in Pantry, Walk-in Closet	3/15/2004 12:49:41 PM	3/15/2004 12:00:00 AM		In listing office.	30524	Denise Mackeda										1/19/2004 12:00:00 AM	902	Windermere RE Puyallup, Inc	(253) 845-5900	$179950.00	Cul-de-sac, Curbs, Paved Street, Sidewalk		Square Feet		4035	Level				Thomas Brothers	E	4	865	Fantastic 4 bedroom, 2.5 bath home, nestled in a great community of Sunrise. Wonderfully clean and bright kitchen with center island, tiled back splash and pantry. Warm and cozy family room has gas fireplace. Exquisite master with his & her closets. Convenient upstairs utility room. Charming and private backyard. Ideal family community with sidewalks, play area and Puyallup schools. A must see.		Vacant	Vacant	$179950.00	Eui-Jin Seo		Puyallup, WA	Garage-Attached	3/1/2004 12:00:00 AM	(253) 770-4468		Agent	1		Negotiable	Cash Out, Conventional	PSE	True	Residential	True	Composition	Puyallup	3/12/2004 12:00:00 AM				902	Windermere RE Puyallup, Inc	(253) 845-5900	$196000.00	False	Pierce County	Sewer Connected	True	True	MLS Keybox, Vacant	MLS Keybox,Vacant	Cable TV, Gas Available, Patio		1640	3/12/2004 12:00:00 AM	Sold	12 - 2 Story		2003	2	5	0			Pierce County			Public			2000	98374	False	None	2004-03-15	15	Sunrise-Cambria	MLS
24015788	13118			171st	St	E		Puyallup	WA	The Key box is on. Call seller for appt. to show 370-5214. Please don't disturb the dogs in the garage. Coldwell Banker Home Warranty provided. Prelim Title ordered from Puget Sound Title. Please use Disignated Excrow. Fax offers to 253-565-7939.	$2316.00	6021730650	Dishwasher(s), Range/Oven	Contemporary	88 - Puyallup	None	2	3	Twin Construction	Very Good	Built On Lot	False		3		Pierce	$195900.00	Hwy 512 East to Hwy 161 (Meridian) South to 176th (Sunrise Blvd) left on 130th, left on 171st house on left.	32	32	2/7/2004 12:00:00 AM	Electric, Natural Gas	Brick, Wood Products	Conventional	1612	1	Hardwood, Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Ceiling Fan(s), Dbl Pane/Storm Windw, Dining Room, Walk-in Closet	3/23/2004 5:00:51 PM	3/23/2004 12:00:00 AM		L65 Grandview Division (complete LD on file in Listing Office)	24755	Keith Charboneau	(253) 380-9883									2/6/2004 12:00:00 AM	9230	Coldwell Banker Bain	(253) 752-7777	$192900.00	Curbs, Paved Street, Sidewalk	58x100x62.46x100	Square Feet	65	6023	Level				Thomas Brothers	G	6	865	Fantastic 3 bedroom, 2 bath rambler. Open floor plan with gas fireplace, gas hot water tank & gas forced air heat.  Hardwood in entry & kitchen.  A great community with side walks and walking trails.   Seller will provide a one year Coldwell Banker Home Warranty to buyer.  Park /play area close by.  Home owners association dues $180 per year. Dogs in garage.    Appointment to show Please.		Blackburn	Owner	$192900.00	Blackburn		Puyallup, WA	Garage-Attached	3/9/2004 12:00:00 AM	(253) 370-5214		Agent	1		See Remarks	Cash Out, Conventional, FHA, VA	Puget Sound Enegery	True	Residential	True	Composition	Puyallup	3/23/2004 12:00:00 AM				9230	Coldwell Banker Bain	(253) 752-7777	$195900.00	False	Pierce County	Sewer Connected	True	True	MLS Keybox, Pet in House	MLS Keybox,Pet in House	Cable TV, Fenced-Fully, Gas Available, Patio, Sprinkler System	Pierce County records	1612	3/23/2004 12:00:00 AM	Sold	10 - 1 Story		2003	2	3	0	Mountain		Tacoma	Gas / Garage	Gas / Garage	Public			1996	98374	False	None	2004-03-23	15	Grandview Division 5	MLS
339049	16809			129th	Ave	E		Puyallup	WA	Please remove shoes, call owner 1st to show if no answer go and show, not a short sale. Front and rear sprinkler, large 2 car attached garage, SUPER CLEAN WELL CARED FOR HOME.  Email offer to brokermichaelj@yahoo.com 	$2569.00	6022010110	Dishwasher(s), Microwave(s), Range/Oven	Craftsman	88 - Puyallup	None	2	3		Remodeled	Built On Lot	True	Not a short sale 	3.0		Pierce	$195000.00	South on Meridian to left/ east on Sunrise blvd e, left on 128th ave e, right on 168th st ct e, left into cul de sac 129th ave e. you made it to 16809 on right side of circle.  Enjoy!	72	72	4/3/2012 7:18:23 PM	Natural Gas	Wood Products	Cash	0	1	Ceramic Tile, Hardwood, Wall to Wall Carpet	Poured Concrete	Central A/C, Forced Air, High Efficiency (Unspecified)		Bath Off Primary, Ceiling Fan(s), Dbl Pane/Storm Windw, Dining Room, Security System, Skylights, Vaulted Ceilings, Walk-in Closet	7/15/2012 11:40:25 AM	7/15/2012 11:40:25 AM			65567	Michael Jerabek	(206) 200-1234									4/3/2012 12:00:00 AM	9606	Michael J Real Estate LLC	(206) 200-1234	$204999.00	Cul-de-sac, Curbs, Dead End Street, Open Space, Paved Street, Sidewalk				7000	Garden Space, Level				Thomas Brothers	F	6	865	Luxury Rambler that sparkles all around in a quiet cul de sac on a vibrant greenbelt.  Enjoy a master w/ bath and WIC. 3 beds/2baths & Large formal dining & great room. Abundant kitchen cabinets & counter space for the gourmet chef in you. Tile enrty n kitchen floors, Cathedral size vaulted ceilings, front & rear sprinklers make the difference of all the available ramblers. All bathrooms shine with marble floors.  Premier hardwood floors have comfort in every step you take in your new home. 		Steve Lim	Owner	$204999.00	Lim		Puyallup,WA	Garage-Attached	6/14/2012 12:00:00 AM	(253) 241-4668			12		Closing	Cash Out, Conventional, FHA, VA		False	Residential	True	Composition	Puyallup	7/13/2012 12:00:00 AM	17696	Rob Graham	(253) 686-1423	9385	Keller Williams Realty	(253) 848-5304 x108	$195000.00	False		Sewer Connected	True	True	MLS Keybox, Owner-Call First		Cable TV, Fenced-Partially, High Speed Internet, Patio, Sprinkler System	Tax	1500	7/13/2012 12:00:00 AM	Sold	10 - 1 Story	Sunrise	2011	2		0	Mountain			Garage	Gas	Public			1997	98374	False	None	2012-07-15			MLS
215100	16505			132nd 	Ave	E		Puyallup	WA	Preliminary title w/ Northpoint Puyallup (Heather O'Brien). Please give one hour notice if possible - seller has baby. Small friendly dogs will be crated in upstairs bathroom. Seller to leave stainless micro that goes above stove. (Not installed.)	$2950.00	6021200290	Dishwasher(s), Dryer(s), Garbage Disposal, Microwave(s), Range/Oven, Refrigerator(s), Washer(s)		88 - Puyallup		2.5	3			Built On Lot		Subject to Lender	3%		Pierce	$195000.00	South on Meridian to Left on 152nd St. Go to 122nd Ave. and take a Right. Go Left on Sunrise Blvd. (Turns into 134th Ave.) Turn Right on 164th Street. Turn Left on 132nd Ave. Home is on the Left. 	122	122	4/29/2011 1:59:01 PM	Electric, Natural Gas	Wood Products	FHA	0	1	Hardwood, Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Ceiling Fan(s), Dbl Pane/Storm Windw, French Doors, Security System, Vaulted Ceilings, Walk-in Closet	1/26/2012 2:10:32 PM	1/26/2012 2:10:32 PM			63640	Jaime E. Stenwick	(253) 312-3224									4/29/2011 12:00:00 AM	7971	Allegro Realty Group, Inc	(206) 577-1214	$189722.00	Curbs, Paved Street, Sidewalk				6789	Garden Space, Level				Thomas Brothers	G	5	865	This stunning 3 bd. (+ den), 2.5 ba. home abounds with personal touches: custom entertainment center w/ bookshelves, designer paint, chair rails, renovated powder room, new exterior paint, new deck & more. Walk-in closets, vaulted ceilings, & fully fenced rear yard w/ play toy & mature landscaping. Four houses from neighborhood park & short distance to new elementary school; this established neighborhood is outstanding. Pet-friendly running trails & clubhouse. New stainless appliances that stay!		Luke and Sacha	Owner	$220022.00	Helling-Christy		Puyallup, WA	Garage-Attached	8/29/2011 12:00:00 AM	(253) 576-2462			14		Closing	Cash Out, Conventional, FHA, State Bond, USDA, VA		True	Residential	True	Composition	Puyallup	1/26/2012 12:00:00 AM	17417	Bart Anderson	(253) 370-3199	944	Home Team Northwest	(253) 435-1515	$195000.00	False		Sewer Connected	True	True	Appointment, MLS Keybox, Pet in House		Cable TV, Deck, Fenced-Fully, Gas Available, High Speed Internet		1786	1/26/2012 12:00:00 AM	Sold	12 - 2 Story	Sunrise	2011	2		0	Mountain					Public			1995	98374	False	Short Sale	2012-01-26	43	Silverwood	MLS
20783	17120			172nd	St	E		Puyallup	WA	Bank owned sold AS IS. Quick response,Bank Addendums as counter. Pre approval and copy of EM CK with offers faxed to 253-559-3197 and 253-604-0667 call 253-677-6802 to confirm receipt.  Gate Code is  KEY 025156	$2962.00	6023090120		Craftsman	88 - Puyallup	None	3.25	3		Good	Built On Lot	True	Commission on Net to seller	3		Pierce	$195000.00	South on Meridian to (E) on Sunrise, (L) on 110, (R) on 170 to (R) on 116. Copper Ridge gate code needed.	57	57	2/8/2010 12:00:00 AM	Electric, Natural Gas	Brick, Cement/Concrete, Wood	FHA	1509	1	Ceramic Tile, Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Ceiling Fan(s), Dbl Pane/Storm Windw, Dining Room, Security System, Vaulted Ceilings, Walk-in Closet	8/11/2010 12:07:25 PM	8/11/2010 12:07:25 PM			8777	Dianna Carol	(253) 677-6802									2/8/2010 12:00:00 AM	955	RE/MAX Properties	(253) 604-0330	$204000.00	Corner Lot, Curbs, Dead End Street, Open Space, Paved Street, Sidewalk		Acres		9148	Garden Space, Level, Partial Slope				Thomas Brothers	E	6	865	Located in quite gated Copperidge Community in Sunrise close to schools and shopping. Nice 3 bed room 2.5 bath home with cozy gas fireplace, warm decor, on large fenced corner lot with deck, patio and storage shed.		vacant	Vacant	$204000.00	Home Eq Bank		Westminister CO	Garage-Attached	4/6/2010 12:00:00 AM	(253) 677-6802			11		Closing	Cash Out, Conventional, FHA, VA	PSE	True	Residential	True	Composition	Puyallup	6/25/2009 12:00:00 AM	39532	Kiti Cox	(206) 321-8594	6900	Windermere R.E. Maple Valley	(425) 569-6900	$195000.00	False	Pierce county	Sewer Connected	True	True	MLS Keybox, Vacant	MLS Keybox,Vacant	Cable TV, Deck, Fenced-Fully, Gas Available, Gated Entry, Outbuildings, Patio		1509	6/25/2009 12:00:00 AM	Sold	12 - 2 Story	Sunrise	2008	2	3	0			Firgrove			Community			2000	98374	True	None	2010-08-11	20		MLS
25002101	13002			159th	St	E		Puyallup	WA	Very friendly puppy in house or kennel, please don't let outside. Fridge is negotiable. Call leave message show and please sell. Title #583027 Kim Costulis/Pacific Northwest Title.	$2223.00	6022870260	Dishwasher(s), Garbage Disposal, Range/Oven		88 - Puyallup		2.5	3			Built On Lot	True		3		Pierce	$195000.00	S on Meridian L onto 152nd follow to end turn R onto 122nd L into Sunrise first R Cambria follow around to house.	36	36	1/5/2005 12:00:00 AM	Electric, Natural Gas	See Remarks	Conventional	1576	1	Hardwood, Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Dbl Pane/Storm Windw, Vaulted Ceilings, Walk-in Pantry, Walk-in Closet	3/5/2005 10:03:21 AM	3/5/2005 12:00:00 AM		in LO	37675	Stephanie Nordland										1/5/2005 12:00:00 AM	3174	Windermere R E/Lake Tapps, Inc	(253) 939-7442	$193950.00	Paved Street, Secluded, Sidewalk		Square Feet	26	3917	Garden Space, Level, Wooded				Thomas Brothers	F	4	865	Fabulous resale in Sunrise. This home features 3 bed 2.5 bth on a very private green belt with parcial fenced yard. Spacious kitchen overlooking the large family room.  This home is immaculate and the owner has taken great pride. Frplce, pantry, large eating nook, too much to mention!!  Hot tub does not go w/home will be sold separately.		Matt, Maegan Greene	Owner	$193950.00	Matt, Maegan Greene		Puyallup, WA	Garage-Attached	2/10/2005 12:00:00 AM	(253) 770-1063		Agent	1		See Remarks	Cash Out, Conventional, FHA	Puget Sound Energy	True	Residential	True	Composition	Puyallup	2/28/2005 12:00:00 AM				1048	Coldwell Banker Bain	(253) 850-5000	$195000.00	False	Pierce County	Sewer Connected	True	True	MLS Keybox, Owner-Call First, See Remarks	MLS Keybox,Owner-Call First,See Remarks	Cable TV, Gas Available, Patio	Realist	1576	2/28/2005 12:00:00 AM	Sold	12 - 2 Story	Sunrise	2005	2	3	0	See Remarks		Pierce County			Public			2000	98374	False	None	2005-03-05	10		MLS
24145017	12815			159th	St	E		Puyallup	WA	Call listing office first to show. Pet in house. MLS keybox. Please use Transnation Title/Escrow Puyallup (253)848-7111.	$2243.00	6022870560	Dishwasher(s), Microwave(s), Range/Oven		88 - Puyallup		2.5	3		Very Good	Built On Lot	True		3%		Pierce	$194500.00	S on Meridian,L on 152nd,follow to end of road,R on 122nd,L on Sunrise Blvd,R on 130th (Cambria), follow signs to home on R	25	25	10/21/2004 12:00:00 AM	Electric	Cement/Concrete	Conventional	1626	1	Ceramic Tile, Hardwood, See Remarks, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Ceiling Fan(s), Dbl Pane/Storm Windw, Dining Room, Hot Tub/Spa, Security System, Skylights, Vaulted Ceilings, Walk-in Pantry	12/20/2004 11:13:25 AM	12/20/2004 12:00:00 AM		In listing office	39591	Peter Adams										10/21/2004 12:00:00 AM	905	John L. Scott, Inc.	(253) 841-7000	$194500.00			Acres		4356					Thomas Brothers	F	4	865	Immaculate 2 story Cambria home. Backyard is fully fenced, landscaped w/ redrock on both back & side, several plants & trees, a nice deck & hot tub(which stays). 1600+ SF w/ 3 spacious bedrooms. Entry & kitchen have hardwood floors & ceramic tile is in all bathrooms. Cabinets are upgraded in kitchen, which features great counterspace & area for barstools. Living room has Bose surround sound which includes speakers & fireplace. Skylight in Master bath. This home has lots of upgrades. A Must See!	Completed	Heidloff	Owner	$194500.00	Greg Heidloff		Puyallup, WA	Garage-Attached	11/15/2004 12:00:00 AM	(253) 223-9270		Agent	1		Closing	Conventional, FHA, VA	Puget Sound Energy	True	Residential	True	Composition	Puyallup	12/16/2004 12:00:00 AM				9166	John L. Scott CNT	(360) 736-9939	$194500.00	False	Pierce County	Sewer Connected	True	True	Call Listing Office, MLS Keybox, Owner-Call First, Pet in House	Call Listing Office,MLS Keybox,Owner-Call First,Pet in House	Deck, Fenced-Partially, Gas Available, Hot Tub/Spa	Builder	1626	12/16/2004 12:00:00 AM	Sold	12 - 2 Story		2004	2	3	0			Puget Sound Energy	Garage	Garage	Public			2000	98374	False	None	2004-12-20	15		MLS
23103910	12909			171 St Ct E				Puyallup	WA	Fax offers ot 253-840-5140.  Dog's name Pearl.  Very friendly.  Don't let out of garage, back yard.	$2442.00	6022730220	Dishwasher(s), Range/Oven	Contemporary	88 - Puyallup	None	2.5	3	Oakridge Homes		Built On Lot	False		3%		Pierce	$194000.00	Meridian to 176th St, east to 128th Ave E (1.5 mile), north to first right to end of cul-de-sac, on left.	27	27	7/27/2003 12:00:00 AM	Natural Gas	Cement/Concrete, Wood	Conventional	1890	1	Hardwood, Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Ceiling Fan(s), Dbl Pane/Storm Windw, Dining Room, Vaulted Ceilings, Walk-in Closet	9/26/2003 12:37:48 PM	9/26/2003 12:00:00 AM	0	Copy of deed, exhibit A in listing office.	72968	Al McWilliams	(253) 606-0037									7/27/2003 12:00:00 AM	1068	Prudential Contact Corp,	(253) 848-6641	$194950.00	Cul-de-sac, Curbs, Paved Street, Sidewalk		Acres	22	6098	Level				Thomas Brothers	F	6	865	Better than new!  Seller added garage door to exterior with approval of ACC. Super landscaping, roses, lots of plants, wonderful place to relax!  Ceiling fans, custom kitchen hardware.  Gas log fireplace.  Hardiplank siding.  Garage partially finished, added shelves, work bench.  Oak cabinets in kitchen, baths.  Screens, blinds included!  Mt Rainier view!  Culdesac lot, pride of ownership neighborhood!  Home has had tender loving care!  Easy to show, great value!		M/M Cornett	Owner	$194950.00	Mark & Karen Cornett		Puyallup, WA	Garage-Attached	8/23/2003 12:00:00 AM	(253) 864-6634		Agent	1		See Remarks	Cash Out, Conventional, VA	PSE & Gas	True	Residential	True	Composition	Puyallup	9/26/2003 12:00:00 AM				902	Windermere RE Puyallup, Inc	(253) 845-5900	$194000.00	False	Pierce County	Sewer Connected	True	True	MLS Keybox, Owner-Call First	MLS Keybox,Owner-Call First	Cable TV, Fenced-Partially, Gas Available, Patio	tax records	1890	9/26/2003 12:00:00 AM	Sold	12 - 2 Story		2003	2	4	0	Mountain, Partial, Territorial		Tacoma	gas garage	gas garage	Public			1999	98374	False	None	2003-09-26	15	Sunrise, Parkview PPD	MLS
24002979	16626			135th	Ave	E		Puyallup	WA	No showings Thursday, 1/29/04 thru Sunday, 2/1/04, O.K. to show Mon. 2/2/04. Form 17 exempt. Please use Ticor Title and Escrow. Office closed Sun, offers rcvd Sun will be presented Mon. Fax offers to 253-435-1524. Easy to show-vacant.	$2355.00	6021980170	Dishwasher(s), Microwave(s), Range/Oven	Contemporary	88 - Puyallup	None	2	3		Very Good	Built On Lot	True		3 %		Pierce	$193950.00	From Meridian go E on 152nd to S on 122nd to L into Sunrise to L on 166th to R on 136th to R on 167th to R on 135th.	27	27	1/9/2004 12:00:00 AM	Natural Gas	Cement/Concrete	VA	1578	1	Hardwood, Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Dbl Pane/Storm Windw, Dining Room, Skylights, Vaulted Ceilings, Walk-in Pantry, Walk-in Closet	2/27/2004 4:56:55 PM	2/27/2004 12:00:00 AM		In listing office.	62265	Michael May	(253) 279-5651									1/9/2004 12:00:00 AM	944	Home Team Northwest	(253) 435-1515	$193950.00	Cul-de-sac, Dead End Street, Paved Street, Sidewalk		Square Feet		7308	Level				Thomas Brothers	G	5	865	Fantastic 3 bedroom, 2 bath rambler.  Elegantly appointed open floor plan with gas fire place, gas heating & water tank. Hardwoods in entry & kitchen. Upgraded maple cabinets, center island kitchen, tiled backsplash, paramount mountain view, exquisite 5-piece bath, skylights. Great community with sidewalks, walking trails, etc.		Vacant	Vacant	$193950.00	Bisson Estate		Puyallup, WA	Garage-Attached	2/5/2004 12:00:00 AM			Photographer	1		See Remarks	Cash Out, Conventional, FHA, VA	PSE	True	Residential	True	Composition	Puyallup	2/27/2004 12:00:00 AM				944	Home Team Northwest	(253) 435-1515	$193950.00	False	Pierce County	Sewer Connected	True	True	MLS Keybox, See Remarks, Vacant	MLS Keybox,Vacant,See Remarks	Cable TV, Fenced-Fully, Patio	Tax Records	1578	2/27/2004 12:00:00 AM	Sold	10 - 1 Story		2003	2	4	0	Mountain, See Remarks		Tacoma Public Utilities	Gas/Garage	Gas/Garage	Public			1997	98374	False	None	2004-02-27	15		MLS
443413	12819			171st	St Ct	E		Puyallup	WA	This property is NOT AVAILABLE. Per MLS rules, Offer has been verbally Accepted by seller, just waiting on Seller Signed Contract before changing to Pending. NO back up offers will be submitted. NOT AVAILABLE.	$2722.00	6022730240	Dishwasher(s), Microwave(s), Range/Oven	Contemporary	88 - Puyallup	None	2.5	3		Good	Built On Lot	True		2.5%		Pierce	$193000.00	South on Meridian to east on Sunrise/176th, left on 128th, Rt on 171st St Ct E	12	12	2/1/2013 10:21:30 AM	Electric, Natural Gas	Wood Products	Cash	1700	1	Ceramic Tile, Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Dbl Pane/Storm Windw, Dining Room, Walk-in Closet	3/8/2013 1:43:38 PM	3/8/2013 1:43:38 PM			62997	Josh R. Prieur	(253) 732-8621									2/1/2013 12:00:00 AM	902	Windermere RE Puyallup, Inc	(253) 845-5900	$163350.00	Paved Street, Sidewalk				6970	Level				Thomas Brothers	F	6	865	This property is NOT AVAILABLE. Per MLS rules, Offer has been verbally Accepted by seller, just waiting on Seller Signed Contract before changing to Pending. NO back up offers will be submitted. NOT AVAILABLE.		vacant	Vacant	$163550.00	JPMorgan Chase Bank, National Association		Ft Lauderdale, FL	Garage-Attached	2/13/2013 12:00:00 AM	(000) 000-0000			12		Closing	Cash Out, Conventional, FHA, VA	PSE	True	Residential	True	Composition	Puyallup	3/7/2013 12:00:00 AM	29516	Kimberly L. Fraser	(253) 279-0600	3647	John L. Scott-KMS Kent	(253) 852-9200	$193000.00	False	Tacoma PUD	Sewer Connected	True	True	MLS Keybox, Vacant		Cable TV, Deck, Fenced-Partially, Gas Available	Pierce County	1700	3/7/2013 12:00:00 AM	Sold	12 - 2 Story	Sunrise	2012	2		0			Tacoma PUD			Public			1999	98374	True	None	2013-03-08	45	South Point Sunrise	MLS
24148993	16914			130th	Ave	E		Puyallup	WA	Easy to show.  Please use Ticor for title and Avista for escrow.  Fax all offers to 253-891-1023.	$2195.00	6021730500	Dishwasher(s)	Contemporary	88 - Puyallup	None	2	3		Good	Built On Lot			3%		Pierce	$193000.00	Head south on Meridian/Left on Sunrise Blvd/Left on 130th Ave/Home on left	5	5	11/1/2004 12:00:00 AM	Natural Gas	Wood	Conventional	1388	0	Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Walk-in Pantry, Walk-in Closet	12/17/2004 4:44:30 PM	12/17/2004 12:00:00 AM		To be attached by listing office	82554	Don Goethals	(253) 307-0784									11/1/2004 12:00:00 AM	2806	RE/MAX Extra Inc.	(253) 891-9000	$190000.00	Curbs, Paved Street, Sidewalk		Square Feet	50	6007	Level				Thomas Brothers	F	6	865	Growing community awaits you.  Contemporary rambler home just shy of 1400 sf and has 3 bdrms.  Large living room is plumbed for gas fireplace.  Kitchen offers white washed cabinets and pantry.  Master has full bath and walk-in closet.  Slider off of eating area leads to good-size patio and fully fenced backyard.  Gas heat and water.  Beautiful view of Mt. Rainier from the front of home.  Easy access to shopping centers.  Come start your future and be a part of growing area.		Eduardo & Lorena	Owner	$190000.00	Quintana		Puyallup, WA	Garage-Attached	11/6/2004 12:00:00 AM	(253) 840-4019		Agent	1		See Remarks	Conventional, FHA, VA	PSE	True	Residential	True	Composition	Puyallup	12/13/2004 12:00:00 AM				3101	Windermere R.E. Auburn, Inc.	(253) 735-8900	$193000.00	False	Pierce County	Sewer Connected	True	True	MLS Keybox, Owner-Call First	MLS Keybox,Owner-Call First	Cable TV, Fenced-Fully, Gas Available, Patio	Appraisal	1400	12/13/2004 12:00:00 AM	Sold	10 - 1 Story		2004	2	3	0	Mountain		City of Tacoma			Public			1998	98374	False	None	2004-12-17	15	Grandridge Div. 5	MLS
24127873	12714			159th	St	E		Puyallup	WA	Please use Fidelity in Puyallup for closing and title.  Fax all offers to 253-845-0113 and allow  time for out of state sellers.	$2214.00	6022870480	Dishwasher(s), Range/Oven	Contemporary	88 - Puyallup	None	2.5	4			Built On Lot			3		Pierce	$192500.00	Take Sunrise Boulevard off 122nd to first development on the right, North Pointe.  Take  right and wind to 159th.	27	27	9/13/2004 12:00:00 AM	Natural Gas	Wood Products	Conventional	1646	1	Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Dbl Pane/Storm Windw, Vaulted Ceilings, Walk-in Closet	10/22/2004 12:14:57 PM	10/22/2004 12:00:00 AM	None		60838	Jane Nichols	(253) 820-6000									9/13/2004 12:00:00 AM	902	Windermere RE Puyallup, Inc	(253) 845-5900	$189000.00	Dead End Street, Paved Street		Square Feet	48	5207	Level, Partial Slope				Thomas Brothers	F	4	865	Look out your master bedroom window into a quiet forest.  This large home is on a green belt and set back off the street.  Yard requires little maintenance for folks who are on the go.   It is located in the Puyallup school  district.  The area has many places for walking  and a view of the mountain while you walk.  The home has many amenities including the utility room upstairs.		Vacant	Vacant	$189000.00	James		Sulphur, La	Garage-Attached	10/10/2004 12:00:00 AM			Photographer	1		Closing	Conventional, FHA, VA	PSE	True	Residential	True	Composition	Puyallup	10/22/2004 12:00:00 AM				5511	Stephen Hansen & Associates	(206) 972-0020	$192500.00	False	Pierce	Sewer Connected	True	True	MLS Keybox, Vacant	MLS Keybox,Vacant	Cable TV, Deck	County records	1646	10/22/2004 12:00:00 AM	Sold	12 - 2 Story		2004	2	4	0	Territorial		Tacoma	Gas	Gas	Public			2000	98374	False	None	2004-10-22	15	North Pointe	MLS
